participant,item,congruency,task,IA_LABEL,totread,fpass,spass,regpath,regin,reginc,regout,regoutc,skip,accuracy,rt,order,trial_trt
35_1,9_inc,incongruent,fact_check,Target,3675,1707,1968,1707,0,0,0,0,1,0,14679,1,49223
35_1,9_inc,incongruent,fact_check,Spillover,4428,191,2887,16058,0,0,1,1,0,0,14679,1,49223
35_1,9_inc,incongruent,fact_check,Coda,4187,3951,236,15724,0,0,1,1,0,0,14679,1,49223
35_1,6_cong,congruent,fact_check,Context,17696,14773,2923,14773,1,1,0,0,0,1,7424,1,27952
35_1,6_cong,congruent,fact_check,Target,4766,2494,1742,7159,1,1,1,1,0,1,7424,1,27952
35_1,6_cong,congruent,fact_check,Spillover,2511,2511,,2511,0,0,0,0,1,1,7424,1,27952
35_1,6_cong,congruent,fact_check,Coda,2773,236,1231,5814,0,0,1,1,0,1,7424,1,27952
35_1,3_inc,incongruent,fact_check,Context,13075,12280,795,12280,1,1,0,0,0,1,7035,1,25438
35_1,3_inc,incongruent,fact_check,Target,2344,1601,743,1601,1,1,0,0,0,1,7035,1,25438
35_1,3_inc,incongruent,fact_check,Spillover,6572,1823,3687,7160,1,1,1,1,0,1,7035,1,25438
35_1,3_inc,incongruent,fact_check,Coda,3241,176,3065,4191,0,0,1,2,0,1,7035,1,25438
35_1,18_cong,congruent,entertainment,Context,19783,19783,,19783,0,0,0,0,0,1,7698,2,26954
35_1,18_cong,congruent,entertainment,Target,2377,2377,,2377,0,0,0,0,0,1,7698,2,26954
35_1,18_cong,congruent,entertainment,Spillover,1988,1988,,1988,0,0,0,0,0,1,7698,2,26954
35_1,18_cong,congruent,entertainment,Coda,2618,1391,1227,2618,0,0,0,0,0,1,7698,2,26954
35_1,12_cong,congruent,entertainment,Context,17425,5340,12085,17425,0,0,0,0,0,1,8545,2,22937
35_1,12_cong,congruent,entertainment,Target,1554,1554,,1554,0,0,0,0,0,1,8545,2,22937
35_1,12_cong,congruent,entertainment,Spillover,2102,2102,,2102,0,0,0,0,0,1,8545,2,22937
35_1,12_cong,congruent,entertainment,Coda,1730,1730,,1730,0,0,0,0,0,1,8545,2,22937
35_1,17_inc,incongruent,entertainment,Context,17251,12969,211,12969,1,4,0,0,0,1,7316,2,29858
35_1,17_inc,incongruent,entertainment,Target,3298,1860,1249,1860,0,0,0,0,0,1,7316,2,29858
35_1,17_inc,incongruent,entertainment,Spillover,3388,895,167,5357,1,1,1,2,0,1,7316,2,29858
35_1,17_inc,incongruent,entertainment,Coda,5921,5921,,9672,0,0,1,1,0,1,7316,2,29858
35_1,19_inc,incongruent,entertainment,Context,40207,22115,17877,22115,1,2,0,0,0,1,6907,2,53503
35_1,19_inc,incongruent,entertainment,Target,5741,1427,2328,1427,1,1,0,0,0,1,6907,2,53503
35_1,19_inc,incongruent,entertainment,Spillover,5216,3052,1972,27430,1,1,1,1,0,1,6907,2,53503
35_1,19_inc,incongruent,entertainment,Coda,2339,2339,,2531,0,0,1,1,0,1,6907,2,53503
35_1,11_inc,incongruent,entertainment,Context,50700,21483,20631,21483,1,4,0,0,0,1,5095,2,62431
35_1,11_inc,incongruent,entertainment,Target,7075,84,2476,23191,1,1,1,1,0,1,5095,2,62431
35_1,11_inc,incongruent,entertainment,Spillover,3029,1987,1042,1987,0,0,0,0,0,1,5095,2,62431
35_1,11_inc,incongruent,entertainment,Coda,1627,1627,,15770,0,0,1,1,0,1,5095,2,62431
35_1,13_inc,incongruent,entertainment,Context,18360,16571,1789,16571,1,1,0,0,0,1,7891,2,33410
35_1,13_inc,incongruent,entertainment,Target,4057,2405,1652,2405,1,1,0,0,0,1,7891,2,33410
35_1,13_inc,incongruent,entertainment,Spillover,7027,4759,1415,4759,1,2,0,0,0,1,7891,2,33410
35_1,13_inc,incongruent,entertainment,Coda,3966,3831,135,9675,0,0,1,2,0,1,7891,2,33410
35_1,14_cong,congruent,entertainment,Context,19015,19015,,19015,0,0,0,0,0,1,5137,2,26700
35_1,14_cong,congruent,entertainment,Target,1809,1809,,1809,0,0,0,0,0,1,5137,2,26700
35_1,14_cong,congruent,entertainment,Spillover,2035,2035,,2035,0,0,0,0,0,1,5137,2,26700
35_1,14_cong,congruent,entertainment,Coda,3841,3841,,3841,0,0,0,0,0,1,5137,2,26700
35_1,20_cong,congruent,entertainment,Context,16514,15965,414,15965,1,2,0,0,0,1,5770,2,29161
35_1,20_cong,congruent,entertainment,Target,5867,893,1296,6244,1,1,1,2,0,1,5770,2,29161
35_1,20_cong,congruent,entertainment,Spillover,4358,583,2385,3140,1,1,1,1,0,1,5770,2,29161
35_1,20_cong,congruent,entertainment,Coda,2422,2422,,3812,0,0,1,1,0,1,5770,2,29161
35_1,15_inc,incongruent,entertainment,Context,36352,24367,11985,24367,1,1,0,0,0,0,9724,2,54090
35_1,15_inc,incongruent,entertainment,Target,4858,1660,2159,15804,1,2,1,1,0,0,9724,2,54090
35_1,15_inc,incongruent,entertainment,Spillover,8129,4771,3101,4771,1,1,0,0,0,0,9724,2,54090
35_1,15_inc,incongruent,entertainment,Coda,4751,4499,100,9148,0,0,1,2,0,0,9724,2,54090
35_1,16_cong,congruent,entertainment,Context,21717,21717,,21717,0,0,0,0,0,1,7146,2,27667
35_1,16_cong,congruent,entertainment,Target,2019,1913,106,1913,1,1,0,0,0,1,7146,2,27667
35_1,16_cong,congruent,entertainment,Spillover,3001,3001,,3001,0,0,0,0,0,1,7146,2,27667
35_1,16_cong,congruent,entertainment,Coda,930,930,,1036,0,0,1,1,0,1,7146,2,27667
47_1,1_inc,incongruent,fact_check,Context,15288,14614,264,14614,1,2,0,0,0,0,5974,.,24606
47_1,1_inc,incongruent,fact_check,Target,2096,1835,261,1835,1,1,0,0,0,0,5974,.,24606
47_1,1_inc,incongruent,fact_check,Spillover,4358,2972,931,2972,0,0,0,0,0,0,5974,.,24606
47_1,1_inc,incongruent,fact_check,Coda,2864,2864,,5185,0,0,1,1,0,0,5974,.,24606
47_1,8_cong,congruent,fact_check,Context,16485,14100,2385,14100,1,1,0,0,0,1,6786,1,23552
47_1,8_cong,congruent,fact_check,Target,2644,2644,,2644,0,0,0,0,0,1,6786,1,23552
47_1,8_cong,congruent,fact_check,Spillover,2185,2185,,2185,0,0,0,0,0,1,6786,1,23552
47_1,8_cong,congruent,fact_check,Coda,2238,2238,,4623,0,0,1,1,0,1,6786,1,23552
47_1,3_inc,incongruent,fact_check,Context,12352,11990,362,11990,1,1,0,0,0,1,3346,1,19088
47_1,3_inc,incongruent,fact_check,Target,1851,1668,183,1668,0,0,0,0,0,1,3346,1,19088
47_1,3_inc,incongruent,fact_check,Spillover,1929,1659,270,1659,0,0,0,0,0,1,3346,1,19088
47_1,3_inc,incongruent,fact_check,Coda,2956,2549,407,3771,0,0,1,1,0,1,3346,1,19088
47_1,9_inc,incongruent,fact_check,Context,14092,9711,4246,9711,1,2,0,0,0,0,3227,1,21389
47_1,9_inc,incongruent,fact_check,Target,2846,2607,239,2607,0,0,0,0,0,0,3227,1,21389
47_1,9_inc,incongruent,fact_check,Spillover,2283,2283,,2283,0,0,0,0,0,0,3227,1,21389
47_1,9_inc,incongruent,fact_check,Coda,2168,2168,,6788,0,0,1,1,0,0,3227,1,21389
47_1,6_cong,congruent,fact_check,Context,10775,10581,194,10581,1,1,0,0,0,1,2248,1,17855
47_1,6_cong,congruent,fact_check,Target,2694,540,1979,2713,1,1,1,1,0,1,2248,1,17855
47_1,6_cong,congruent,fact_check,Spillover,1963,1631,332,2138,0,0,1,1,0,1,2248,1,17855
47_1,6_cong,congruent,fact_check,Coda,2423,2423,,2423,0,0,0,0,0,1,2248,1,17855
47_1,4_cong,congruent,fact_check,Context,16834,16834,,16834,0,0,0,0,0,0,6124,1,22880
47_1,4_cong,congruent,fact_check,Target,1984,1984,,1984,0,0,0,0,0,0,6124,1,22880
47_1,4_cong,congruent,fact_check,Spillover,1886,1886,,1886,0,0,0,0,0,0,6124,1,22880
47_1,4_cong,congruent,fact_check,Coda,2176,2176,,2176,0,0,0,0,0,0,6124,1,22880
47_1,5_inc,incongruent,fact_check,Context,14188,13758,430,13758,1,1,0,0,0,1,2523,1,22216
47_1,5_inc,incongruent,fact_check,Target,2473,2341,132,2341,1,1,0,0,0,1,2523,1,22216
47_1,5_inc,incongruent,fact_check,Spillover,3222,942,1560,3784,0,0,1,2,0,1,2523,1,22216
47_1,5_inc,incongruent,fact_check,Coda,2333,2333,,2333,0,0,0,0,0,1,2523,1,22216
47_1,7_inc,incongruent,fact_check,Context,11386,11386,,11386,0,0,0,0,0,1,4410,1,19120
47_1,7_inc,incongruent,fact_check,Target,2727,2727,,2727,0,0,0,0,0,1,4410,1,19120
47_1,7_inc,incongruent,fact_check,Spillover,2515,1988,527,1988,1,1,0,0,0,1,4410,1,19120
47_1,7_inc,incongruent,fact_check,Coda,2492,2492,,3019,0,0,1,1,0,1,4410,1,19120
47_1,10_cong,congruent,fact_check,Context,10165,9792,192,9792,1,2,0,0,0,1,5280,1,20007
47_1,10_cong,congruent,fact_check,Target,3524,243,834,1269,1,1,1,1,0,1,5280,1,20007
47_1,10_cong,congruent,fact_check,Spillover,3107,288,2619,5354,1,1,1,1,0,1,5280,1,20007
47_1,10_cong,congruent,fact_check,Coda,3211,3211,,3592,0,0,1,1,0,1,5280,1,20007
47_1,2_cong,congruent,fact_check,Context,12331,12331,,12331,0,0,0,0,0,1,5025,1,19160
47_1,2_cong,congruent,fact_check,Target,1813,1672,141,1672,1,1,0,0,0,1,5025,1,19160
47_1,2_cong,congruent,fact_check,Spillover,1982,180,1802,2123,0,0,1,1,0,1,5025,1,19160
47_1,2_cong,congruent,fact_check,Coda,3034,3034,,3034,0,0,0,0,0,1,5025,1,19160
47_1,17_inc,incongruent,entertainment,Context,11594,11594,,11594,0,0,0,0,0,0,3141,2,19695
47_1,17_inc,incongruent,entertainment,Target,1865,1865,,1865,0,0,0,0,0,0,3141,2,19695
47_1,17_inc,incongruent,entertainment,Spillover,2322,2322,,2322,0,0,0,0,0,0,3141,2,19695
47_1,17_inc,incongruent,entertainment,Coda,3914,3914,,3914,0,0,0,0,0,0,3141,2,19695
47_1,19_inc,incongruent,entertainment,Context,20001,12887,973,12887,1,4,0,0,0,1,2835,2,29068
47_1,19_inc,incongruent,entertainment,Target,4113,1727,377,2700,1,2,1,1,0,1,2835,2,29068
47_1,19_inc,incongruent,entertainment,Spillover,2801,83,766,8213,0,0,1,2,0,1,2835,2,29068
47_1,19_inc,incongruent,entertainment,Coda,2153,1588,341,5268,0,0,1,2,0,1,2835,2,29068
47_1,12_cong,congruent,entertainment,Context,13530,12471,144,12471,1,2,0,0,0,1,3425,2,20305
47_1,12_cong,congruent,entertainment,Target,2550,1538,1012,2694,0,0,1,1,0,1,3425,2,20305
47_1,12_cong,congruent,entertainment,Spillover,2258,2258,,2258,0,0,0,0,0,1,3425,2,20305
47_1,12_cong,congruent,entertainment,Coda,1967,1967,,2882,0,0,1,1,0,1,3425,2,20305
47_1,20_cong,congruent,entertainment,Context,14330,13280,258,13280,1,3,0,0,0,1,2971,2,23531
47_1,20_cong,congruent,entertainment,Target,3792,2947,131,2947,0,0,0,0,0,1,2971,2,23531
47_1,20_cong,congruent,entertainment,Spillover,2527,2527,,2527,0,0,0,0,0,1,2971,2,23531
47_1,20_cong,congruent,entertainment,Coda,2882,330,2552,4777,0,0,1,2,0,1,2971,2,23531
47_1,15_inc,incongruent,entertainment,Context,11659,11659,,11659,0,0,0,0,0,1,3092,2,17753
47_1,15_inc,incongruent,entertainment,Target,2332,2332,,2332,0,0,0,0,0,1,3092,2,17753
47_1,15_inc,incongruent,entertainment,Spillover,2211,2211,,2211,0,0,0,0,0,1,3092,2,17753
47_1,15_inc,incongruent,entertainment,Coda,1551,1551,,1551,0,0,0,0,0,1,3092,2,17753
47_1,14_cong,congruent,entertainment,Context,11611,11078,533,11078,1,1,0,0,0,1,4349,2,25820
47_1,14_cong,congruent,entertainment,Target,3896,3025,160,3025,1,2,0,0,0,1,4349,2,25820
47_1,14_cong,congruent,entertainment,Spillover,7442,5185,1884,5185,0,0,0,0,0,1,4349,2,25820
47_1,14_cong,congruent,entertainment,Coda,2871,247,2624,6532,0,0,1,2,0,1,4349,2,25820
47_1,18_cong,congruent,entertainment,Context,10765,10629,136,10629,1,1,0,0,0,1,2284,2,19728
47_1,18_cong,congruent,entertainment,Target,1993,1565,428,1565,1,1,0,0,0,1,2284,2,19728
47_1,18_cong,congruent,entertainment,Spillover,4591,3323,1268,3323,1,1,0,0,0,1,2284,2,19728
47_1,18_cong,congruent,entertainment,Coda,2379,1845,534,4211,0,0,1,2,0,1,2284,2,19728
47_1,11_inc,incongruent,entertainment,Context,8868,8868,,8868,0,0,0,0,0,0,4757,2,13486
47_1,11_inc,incongruent,entertainment,Target,1460,1460,,1460,0,0,0,0,0,0,4757,2,13486
47_1,11_inc,incongruent,entertainment,Spillover,1444,1444,,1444,1,1,0,0,1,0,4757,2,13486
47_1,11_inc,incongruent,entertainment,Coda,1714,168,1546,3158,0,0,1,1,0,0,4757,2,13486
47_1,16_cong,congruent,entertainment,Context,13004,13004,,13004,0,0,0,0,0,1,4061,2,18098
47_1,16_cong,congruent,entertainment,Target,1970,1795,175,1795,1,1,0,0,0,1,4061,2,18098
47_1,16_cong,congruent,entertainment,Spillover,1346,140,1206,1521,0,0,1,1,0,1,4061,2,18098
47_1,16_cong,congruent,entertainment,Coda,1778,1778,,1778,0,0,0,0,0,1,4061,2,18098
47_1,13_inc,incongruent,entertainment,Context,17310,11299,158,11299,1,5,0,0,0,1,3997,2,27464
47_1,13_inc,incongruent,entertainment,Target,3909,1904,898,2960,1,3,1,1,0,1,3997,2,27464
47_1,13_inc,incongruent,entertainment,Spillover,3299,135,396,5065,1,3,1,4,0,1,3997,2,27464
47_1,13_inc,incongruent,entertainment,Coda,2946,258,138,8140,0,0,1,4,0,1,3997,2,27464
13_2,10_inc,incongruent,entertainment,Context,9640,9640,,9640,0,0,0,0,0,1,7980,1,15749
13_2,10_inc,incongruent,entertainment,Target,1645,1645,,1645,0,0,0,0,0,1,7980,1,15749
13_2,10_inc,incongruent,entertainment,Spillover,2114,2114,,2114,0,0,0,0,0,1,7980,1,15749
13_2,10_inc,incongruent,entertainment,Coda,2350,2350,,2350,0,0,0,0,0,1,7980,1,15749
13_2,2_inc,incongruent,entertainment,Context,15492,12603,1970,12603,1,2,0,0,0,1,5114,1,24646
13_2,2_inc,incongruent,entertainment,Target,2729,544,2185,4699,0,0,1,1,0,1,5114,1,24646
13_2,2_inc,incongruent,entertainment,Spillover,3801,3231,570,3231,1,1,0,0,0,1,5114,1,24646
13_2,2_inc,incongruent,entertainment,Coda,2624,505,2119,4113,0,0,1,1,0,1,5114,1,24646
13_2,6_inc,incongruent,entertainment,Context,11518,11518,,11518,0,0,0,0,0,0,5139,1,17967
13_2,6_inc,incongruent,entertainment,Target,2399,2399,,2399,0,0,0,0,0,0,5139,1,17967
13_2,6_inc,incongruent,entertainment,Spillover,1822,1822,,1822,0,0,0,0,0,0,5139,1,17967
13_2,6_inc,incongruent,entertainment,Coda,2228,2228,,2228,0,0,0,0,0,0,5139,1,17967
13_2,3_cong,congruent,entertainment,Context,11881,11881,,11881,0,0,0,0,0,1,5460,1,16618
13_2,3_cong,congruent,entertainment,Target,1244,1244,,1244,0,0,0,0,0,1,5460,1,16618
13_2,3_cong,congruent,entertainment,Spillover,1415,1415,,1415,0,0,0,0,0,1,5460,1,16618
13_2,3_cong,congruent,entertainment,Coda,2078,2078,,2078,0,0,0,0,0,1,5460,1,16618
13_2,4_inc,incongruent,entertainment,Context,18266,11731,6535,11731,1,1,0,0,0,1,7302,1,30015
13_2,4_inc,incongruent,entertainment,Target,5563,2295,1882,2295,1,1,0,0,0,1,7302,1,30015
13_2,4_inc,incongruent,entertainment,Spillover,3241,2122,197,2122,0,0,0,0,0,1,7302,1,30015
13_2,4_inc,incongruent,entertainment,Coda,2945,1954,991,13867,0,0,1,1,0,1,7302,1,30015
13_2,5_cong,congruent,entertainment,Context,16961,14426,2535,14426,1,1,0,0,0,1,8791,1,24404
13_2,5_cong,congruent,entertainment,Target,1787,1345,346,1345,1,1,0,0,0,1,8791,1,24404
13_2,5_cong,congruent,entertainment,Spillover,2745,229,2516,3091,0,0,1,1,0,1,8791,1,24404
13_2,5_cong,congruent,entertainment,Coda,2911,2911,,5542,0,0,1,1,0,1,8791,1,24404
13_2,1_cong,congruent,entertainment,Context,13390,13390,,13390,0,0,0,0,0,1,6171,1,18727
13_2,1_cong,congruent,entertainment,Target,1755,1755,,1755,0,0,0,0,0,1,6171,1,18727
13_2,1_cong,congruent,entertainment,Spillover,1588,1588,,1588,0,0,0,0,0,1,6171,1,18727
13_2,1_cong,congruent,entertainment,Coda,1994,1994,,1994,0,0,0,0,0,1,6171,1,18727
13_2,7_cong,congruent,entertainment,Context,12331,11517,814,11517,1,1,0,0,0,1,7236,1,17382
13_2,7_cong,congruent,entertainment,Target,1687,1687,,1687,0,0,0,0,0,1,7236,1,17382
13_2,7_cong,congruent,entertainment,Spillover,1494,1494,,1494,0,0,0,0,0,1,7236,1,17382
13_2,7_cong,congruent,entertainment,Coda,1576,1362,214,2390,0,0,1,1,0,1,7236,1,17382
13_2,9_cong,congruent,entertainment,Context,14319,14319,,14319,0,0,0,0,0,1,6596,1,19615
13_2,9_cong,congruent,entertainment,Target,1356,1356,,1356,0,0,0,0,0,1,6596,1,19615
13_2,9_cong,congruent,entertainment,Spillover,1697,1697,,1697,0,0,0,0,0,1,6596,1,19615
13_2,9_cong,congruent,entertainment,Coda,2125,2125,,2125,0,0,0,0,0,1,6596,1,19615
13_2,14_inc,incongruent,fact_check,Context,19705,18264,1441,18264,1,1,0,0,0,0,11791,2,30943
13_2,14_inc,incongruent,fact_check,Target,4510,2150,1273,4864,1,2,1,1,0,0,11791,2,30943
13_2,14_inc,incongruent,fact_check,Spillover,3153,1128,99,4240,0,0,1,2,0,0,11791,2,30943
13_2,14_inc,incongruent,fact_check,Coda,3575,3575,,3575,0,0,0,0,0,0,11791,2,30943
13_2,18_inc,incongruent,fact_check,Context,13747,13747,,13747,0,0,0,0,0,1,5786,2,20660
13_2,18_inc,incongruent,fact_check,Target,2910,673,2237,673,1,1,0,0,0,1,5786,2,20660
13_2,18_inc,incongruent,fact_check,Spillover,1887,125,1762,4124,0,0,1,1,0,1,5786,2,20660
13_2,18_inc,incongruent,fact_check,Coda,1815,1611,204,1815,0,0,0,0,0,1,5786,2,20660
13_2,11_cong,congruent,fact_check,Context,12318,12318,,12318,0,0,0,0,0,1,4531,2,19055
13_2,11_cong,congruent,fact_check,Target,2848,2848,,2848,0,0,0,0,0,1,4531,2,19055
13_2,11_cong,congruent,fact_check,Spillover,1864,1864,,1864,0,0,0,0,0,1,4531,2,19055
13_2,11_cong,congruent,fact_check,Coda,1926,1693,233,1926,0,0,0,0,0,1,4531,2,19055
13_2,13_cong,congruent,fact_check,Context,17638,16953,685,16953,1,1,0,0,0,1,4075,2,23501
13_2,13_cong,congruent,fact_check,Target,1608,1608,,1608,0,0,0,0,0,1,4075,2,23501
13_2,13_cong,congruent,fact_check,Spillover,1355,1355,,1355,0,0,0,0,0,1,4075,2,23501
13_2,13_cong,congruent,fact_check,Coda,2900,2900,,3585,0,0,1,1,0,1,4075,2,23501
13_2,20_inc,incongruent,fact_check,Context,16518,16518,,16518,0,0,0,0,0,1,3756,2,24910
13_2,20_inc,incongruent,fact_check,Target,2960,2288,373,2288,1,2,0,0,0,1,3756,2,24910
13_2,20_inc,incongruent,fact_check,Spillover,3475,3475,,3475,0,0,0,0,0,1,3756,2,24910
13_2,20_inc,incongruent,fact_check,Coda,1957,260,1697,2629,0,0,1,2,0,1,3756,2,24910
13_2,15_cong,congruent,fact_check,Context,15551,15551,,15551,0,0,0,0,0,1,4181,2,23002
13_2,15_cong,congruent,fact_check,Target,2545,2545,,2545,0,0,0,0,0,1,4181,2,23002
13_2,15_cong,congruent,fact_check,Spillover,1949,1949,,1949,0,0,0,0,0,1,4181,2,23002
13_2,15_cong,congruent,fact_check,Coda,2957,2957,,2957,0,0,0,0,0,1,4181,2,23002
13_2,12_inc,incongruent,fact_check,Context,13478,11742,229,11742,1,2,0,0,0,1,2923,2,21034
13_2,12_inc,incongruent,fact_check,Target,3300,454,476,3955,1,1,1,2,0,1,2923,2,21034
13_2,12_inc,incongruent,fact_check,Spillover,2078,223,1855,3159,0,0,1,1,0,1,2923,2,21034
13_2,12_inc,incongruent,fact_check,Coda,2178,2178,,2178,0,0,0,0,0,1,2923,2,21034
13_2,19_cong,congruent,fact_check,Context,18198,17916,282,17916,1,1,0,0,0,1,4240,2,24319
13_2,19_cong,congruent,fact_check,Target,1168,138,1030,1450,0,0,1,1,0,1,4240,2,24319
13_2,19_cong,congruent,fact_check,Spillover,3048,3048,,3048,0,0,0,0,0,1,4240,2,24319
13_2,19_cong,congruent,fact_check,Coda,1905,1905,,1905,0,0,0,0,0,1,4240,2,24319
41_1,1_inc,incongruent,fact_check,Context,21995,13332,8663,13332,1,1,0,0,0,1,7248,UNDEFINED,33067
41_1,1_inc,incongruent,fact_check,Target,3134,1817,1317,1817,0,0,0,0,0,1,7248,UNDEFINED,33067
41_1,1_inc,incongruent,fact_check,Spillover,4688,2614,2074,2614,0,0,0,0,0,1,7248,UNDEFINED,33067
41_1,1_inc,incongruent,fact_check,Coda,3250,2531,719,15304,0,0,1,1,0,1,7248,UNDEFINED,33067
41_1,9_inc,incongruent,fact_check,Context,20813,11478,9335,11478,1,1,0,0,0,0,5153,1,31697
41_1,9_inc,incongruent,fact_check,Target,2631,1398,1233,1398,0,0,0,0,0,0,5153,1,31697
41_1,9_inc,incongruent,fact_check,Spillover,2916,1691,1225,1691,0,0,0,0,0,0,5153,1,31697
41_1,9_inc,incongruent,fact_check,Coda,5337,2904,2433,17130,0,0,1,1,0,0,5153,1,31697
41_1,10_cong,congruent,fact_check,Context,16264,10627,5637,10627,1,1,0,0,0,1,4770,1,29247
41_1,10_cong,congruent,fact_check,Target,4828,2500,2328,2500,0,0,0,0,0,1,4770,1,29247
41_1,10_cong,congruent,fact_check,Spillover,3982,1661,2152,1661,1,1,0,0,0,1,4770,1,29247
41_1,10_cong,congruent,fact_check,Coda,4173,1909,2264,14459,0,0,1,2,0,1,4770,1,29247
41_1,2_cong,congruent,fact_check,Context,38464,12728,16682,12728,1,3,0,0,0,1,3567,1,50886
41_1,2_cong,congruent,fact_check,Target,4769,1860,2010,1860,1,1,0,0,0,1,3567,1,50886
41_1,2_cong,congruent,fact_check,Spillover,4328,1747,745,1747,0,0,0,0,0,1,3567,1,50886
41_1,2_cong,congruent,fact_check,Coda,3325,1389,157,34551,0,0,1,2,0,1,3567,1,50886
41_1,5_inc,incongruent,fact_check,Context,31416,11930,19255,11930,1,2,0,0,0,0,2781,1,42781
41_1,5_inc,incongruent,fact_check,Target,4554,1828,1774,1828,1,1,0,0,0,0,2781,1,42781
41_1,5_inc,incongruent,fact_check,Spillover,4329,2253,2076,2253,0,0,0,0,0,0,2781,1,42781
41_1,5_inc,incongruent,fact_check,Coda,2482,1530,952,26770,0,0,1,2,0,0,2781,1,42781
41_1,3_inc,incongruent,fact_check,Context,29168,20081,9087,20081,1,1,0,0,0,1,3734,1,36429
41_1,3_inc,incongruent,fact_check,Target,3515,1864,1651,1864,0,0,0,0,0,1,3734,1,36429
41_1,3_inc,incongruent,fact_check,Spillover,2015,1872,143,1872,0,0,0,0,0,1,3734,1,36429
41_1,3_inc,incongruent,fact_check,Coda,1731,1731,,12612,0,0,1,1,0,1,3734,1,36429
41_1,6_cong,congruent,fact_check,Context,23884,14096,9594,14096,1,2,0,0,0,1,5457,1,33728
41_1,6_cong,congruent,fact_check,Target,2710,1195,1515,1195,0,0,0,0,0,1,5457,1,33728
41_1,6_cong,congruent,fact_check,Spillover,3229,1976,1253,1976,0,0,0,0,0,1,5457,1,33728
41_1,6_cong,congruent,fact_check,Coda,3905,2208,1697,16461,0,0,1,2,0,1,5457,1,33728
41_1,8_cong,congruent,fact_check,Context,41076,12075,8162,12075,1,5,0,0,0,1,3321,1,59032
41_1,8_cong,congruent,fact_check,Target,8257,2789,879,2789,0,0,0,0,0,1,3321,1,59032
41_1,8_cong,congruent,fact_check,Spillover,5946,2615,1802,2615,0,0,0,0,0,1,3321,1,59032
41_1,8_cong,congruent,fact_check,Coda,3753,2316,1437,41553,0,0,1,2,0,1,3321,1,59032
41_1,4_cong,congruent,fact_check,Context,28019,14390,1455,15845,1,2,0,0,0,1,4339,1,36259
41_1,4_cong,congruent,fact_check,Target,4286,2925,921,2925,0,0,0,0,0,1,4339,1,36259
41_1,4_cong,congruent,fact_check,Spillover,2299,1940,359,1940,0,0,0,0,0,1,4339,1,36259
41_1,4_cong,congruent,fact_check,Coda,1408,1408,,15302,0,0,1,1,0,1,4339,1,36259
41_1,7_inc,incongruent,fact_check,Context,14711,9391,440,9391,1,4,0,0,0,1,9604,1,24143
41_1,7_inc,incongruent,fact_check,Target,2962,1402,561,1402,1,1,0,0,0,1,9604,1,24143
41_1,7_inc,incongruent,fact_check,Spillover,4350,668,531,10224,0,0,1,4,0,1,9604,1,24143
41_1,7_inc,incongruent,fact_check,Coda,2120,2120,,3126,0,0,1,1,0,1,9604,1,24143
41_1,11_inc,incongruent,entertainment,Context,18201,10009,8192,10009,1,1,0,0,0,1,4902,2,28692
41_1,11_inc,incongruent,entertainment,Target,5371,2321,2043,2321,1,2,0,0,0,1,4902,2,28692
41_1,11_inc,incongruent,entertainment,Spillover,3240,262,1475,3780,0,0,1,1,0,1,4902,2,28692
41_1,11_inc,incongruent,entertainment,Coda,1880,1880,,12582,0,0,1,1,0,1,4902,2,28692
41_1,19_inc,incongruent,entertainment,Context,28999,15887,1222,15887,1,2,0,0,0,0,7261,2,39537
41_1,19_inc,incongruent,entertainment,Target,4282,1623,669,1623,0,0,0,0,0,0,7261,2,39537
41_1,19_inc,incongruent,entertainment,Spillover,4575,213,1800,3904,0,0,1,1,0,0,7261,2,39537
41_1,19_inc,incongruent,entertainment,Coda,1681,1681,,18123,0,0,1,1,0,0,7261,2,39537
41_1,14_cong,congruent,entertainment,Context,8555,8555,,8555,0,0,0,0,0,1,3667,2,15428
41_1,14_cong,congruent,entertainment,Target,1744,1744,,1744,0,0,0,0,0,1,3667,2,15428
41_1,14_cong,congruent,entertainment,Spillover,2395,2395,,2395,0,0,0,0,0,1,3667,2,15428
41_1,14_cong,congruent,entertainment,Coda,2734,2734,,2734,0,0,0,0,0,1,3667,2,15428
41_1,12_cong,congruent,entertainment,Context,14011,12810,1201,12810,1,1,0,0,0,1,2459,2,18230
41_1,12_cong,congruent,entertainment,Target,1551,1551,,1551,0,0,0,0,0,1,2459,2,18230
41_1,12_cong,congruent,entertainment,Spillover,1478,1478,,1478,0,0,0,0,0,1,2459,2,18230
41_1,12_cong,congruent,entertainment,Coda,1190,1190,,2391,0,0,1,1,0,1,2459,2,18230
41_1,16_cong,congruent,entertainment,Context,10729,10729,,10729,0,0,0,0,0,0,6735,2,14401
